day,medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,team,team_gender,discipline,event,event_type,birth_date
14,2024-08-09,Silver Medal,2,LACAZETTE Alexandre,Male,France,FRA,France,France,M,Football,Men,HTEAM,1991-05-28
14,2024-08-09,Silver Medal,2,DOUE Desire,Male,France,FRA,France,France,M,Football,Men,HTEAM,2005-06-03
14,2024-08-09,Silver Medal,2,MILLOT Enzo,Male,France,FRA,France,France,M,Football,Men,HTEAM,2002-07-17
14,2024-08-09,Silver Medal,2,CHOTARD Joris,Male,France,FRA,France,France,M,Football,Men,HTEAM,2001-09-24
14,2024-08-09,Silver Medal,2,MATETA Jean-Philippe,Male,France,FRA,France,France,M,Football,Men,HTEAM,1997-06-28
14,2024-08-09,Silver Medal,2,LOCKO Bradley,Male,France,FRA,France,France,M,Football,Men,HTEAM,2002-05-06
14,2024-08-09,Silver Medal,2,RESTES Guillaume,Male,France,FRA,France,France,M,Football,Men,HTEAM,2005-03-11
14,2024-08-09,Silver Medal,2,MAGASSA Soungoutou,Male,France,FRA,France,France,M,Football,Men,HTEAM,2003-10-08
14,2024-08-09,Silver Medal,2,CHERKI Rayan,Male,France,FRA,France,France,M,Football,Men,HTEAM,2003-08-17
14,2024-08-09,Silver Medal,2,MATSIMA Chrislain,Male,France,FRA,France,France,M,Football,Men,HTEAM,2002-05-15
14,2024-08-09,Silver Medal,2,DIOUF Andy,Male,France,FRA,France,France,M,Football,Men,HTEAM,2003-05-17
14,2024-08-09,Silver Medal,2,LEPENANT Johann,Male,France,FRA,France,France,M,Football,Men,HTEAM,2002-10-22
14,2024-08-09,Bronze Medal,3,FROHMS Merle,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1995-01-28
14,2024-08-09,Bronze Medal,3,LINDER Sarai,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1999-10-26
14,2024-08-09,Bronze Medal,3,HENDRICH Kathrin,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1992-04-06
14,2024-08-09,Bronze Medal,3,SCHULZE SOLANO Bibiane,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1998-11-12
14,2024-08-09,Bronze Medal,3,HEGERING Marina,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1990-04-17
14,2024-08-09,Bronze Medal,3,MINGE Janina,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1999-06-11
14,2024-08-09,Bronze Medal,3,SCHUELLER Lea,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1997-11-12
14,2024-08-09,Bronze Medal,3,LOHMANN Sydney,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,2000-06-19
14,2024-08-09,Bronze Medal,3,NUESKEN Sjoeke,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,2001-01-22
14,2024-08-09,Bronze Medal,3,FREIGANG Laura,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1998-02-01
14,2024-08-09,Bronze Medal,3,POPP Alexandra,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1991-04-06
14,2024-08-09,Bronze Medal,3,BERGER Ann-Katrin,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1990-10-09
14,2024-08-09,Bronze Medal,3,DOORSOUN Sara,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1991-11-17
14,2024-08-09,Bronze Medal,3,SENSS Elisa,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1997-10-01
14,2024-08-09,Bronze Medal,3,GWINN Giulia,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1999-07-02
14,2024-08-09,Bronze Medal,3,BRAND Jule,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,2002-10-16
14,2024-08-09,Bronze Medal,3,BUEHL Klara,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,2000-12-07
14,2024-08-09,Bronze Medal,3,ENDEMANN Vivien,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,2001-08-07
14,2024-08-09,Bronze Medal,3,RAUCH Felicitas,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,1996-04-30
14,2024-08-09,Bronze Medal,3,ANYOMI Nicole,Female,Germany,GER,Germany,Germany,W,Football,Women,HTEAM,2000-02-10
14,2024-08-09,Gold Medal,1,VEENENDAAL Anne,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1995-09-07
14,2024-08-09,Gold Medal,1,FOKKE Luna Noa,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,2001-03-09
14,2024-08-09,Gold Medal,1,MOES Freeke,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1998-11-29
14,2024-08-09,Gold Medal,1,POST Lisa,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1999-01-27
14,2024-08-09,Gold Medal,1,de WAARD Xan,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1995-11-08
14,2024-08-09,Gold Medal,1,JANSEN Yibbi,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1999-11-18
14,2024-08-09,Gold Medal,1,van LAARHOVEN Renee,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1997-10-15
14,2024-08-09,Gold Medal,1,ALBERS Felice,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1999-12-27
14,2024-08-09,Gold Medal,1,VERSCHOOR Maria,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1994-04-22
14,2024-08-09,Gold Medal,1,KOOLEN Sanne,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1996-03-23
14,2024-08-09,Gold Medal,1,MATLA Frederique,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1996-12-28
14,2024-08-09,Gold Medal,1,BURG Joosje,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1997-07-29
14,2024-08-09,Gold Medal,1,JOCHEMS Marleen,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,2000-01-24
14,2024-08-09,Gold Medal,1,SANDERS Pien,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1998-06-11
14,2024-08-09,Gold Medal,1,VEEN Marijn,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1996-11-18
14,2024-08-09,Gold Medal,1,NUNNINK Laura,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1995-01-26
14,2024-08-09,Gold Medal,1,DICKE Pien,Female,Netherlands,NED,Netherlands,Netherlands,W,Hockey,Women,HTEAM,1999-08-28
14,2024-08-09,Silver Medal,2,YE Jiao,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,1994-10-21
14,2024-08-09,Silver Medal,2,GU Bingfeng,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,1994-01-25
14,2024-08-09,Silver Medal,2,YANG Liu,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,1998-09-01
14,2024-08-09,Silver Medal,2,ZHANG Ying,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,1998-08-29
14,2024-08-09,Silver Medal,2,CHEN Yi,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,1997-01-28
14,2024-08-09,Silver Medal,2,MA Ning,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,2000-09-29
14,2024-08-09,Silver Medal,2,LI Hong,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,1999-05-31
14,2024-08-09,Silver Medal,2,OU Zixia,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,1995-09-24
14,2024-08-09,Silver Medal,2,DAN Wen,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,1999-06-14
14,2024-08-09,Silver Medal,2,ZOU Meirong,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,2000-09-01
14,2024-08-09,Silver Medal,2,HE Jiangxin,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,1997-08-19
14,2024-08-09,Silver Medal,2,FAN Yunxia,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,2002-12-07
14,2024-08-09,Silver Medal,2,CHEN Yang,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,1997-02-15
14,2024-08-09,Silver Medal,2,XU Wenyu,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,1995-12-06
14,2024-08-09,Silver Medal,2,ZHONG Jiaqi,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,1999-09-23
14,2024-08-09,Silver Medal,2,TAN Jinzhuang,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,2003-01-27
14,2024-08-09,Silver Medal,2,YU Anhui,Female,China,CHN,China,People's Republic of China,W,Hockey,Women,HTEAM,2001-04-30
14,2024-08-09,Bronze Medal,3,TOCCALINO Sofia,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,1997-03-20
14,2024-08-09,Bronze Medal,3,GORZELANY Agustina,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,1996-03-11
14,2024-08-09,Bronze Medal,3,RAPOSO RUIZ de los LLANOS Valentina,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,2003-01-28
14,2024-08-09,Bronze Medal,3,ALONSO Agostina,Female,Argentina,ARG,,Argentina,W,Hockey,Women,HTEAM,1995-10-01
14,2024-08-09,Bronze Medal,3,ALBERTARRIO Agustina,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,1993-01-01
14,2024-08-09,Bronze Medal,3,GRANATTO Maria,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,1995-04-21
14,2024-08-09,Bronze Medal,3,COSENTINO Cristina,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,1997-12-22
14,2024-08-09,Bronze Medal,3,SANCHEZ MOCCIA Rocio,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,1988-08-02
14,2024-08-09,Bronze Medal,3,SAUZE VALDEZ Victoria,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,1991-07-21
14,2024-08-09,Bronze Medal,3,CAIRO Sofia,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,2002-10-08
14,2024-08-09,Bronze Medal,3,TRINCHINETTI Eugenia,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,1997-07-17
14,2024-08-09,Bronze Medal,3,CASAS Lara,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,2004-06-22
14,2024-08-09,Bronze Medal,3,CASTELLARO MORELLO Juana,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,2005-03-29
14,2024-08-09,Bronze Medal,3,CAMPOY Maria,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,1990-10-06
14,2024-08-09,Bronze Medal,3,JANKUNAS Julieta,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,1999-01-20
14,2024-08-09,Bronze Medal,3,DIAZ de ARMAS Zoe,Female,Argentina,ARG,Argentina,Argentina,W,Hockey,Women,HTEAM,2006-06-05
14,2024-08-09,Gold Medal,1,FAN Zhendong,Male,China,CHN,China,People's Republic of China,M,Table Tennis,Men's Team,HTEAM,1997-01-22
14,2024-08-09,Gold Medal,1,MA Long,Male,China,CHN,China,People's Republic of China,M,Table Tennis,Men's Team,HTEAM,1988-10-20
14,2024-08-09,Gold Medal,1,WANG Chuqin,Male,China,CHN,China,People's Republic of China,M,Table Tennis,Men's Team,HTEAM,2000-05-11
14,2024-08-09,Silver Medal,2,KALLBERG Anton,Male,Sweden,SWE,Sweden,Sweden,M,Table Tennis,Men's Team,HTEAM,1997-08-17
14,2024-08-09,Silver Medal,2,KARLSSON Kristian,Male,Sweden,SWE,Sweden,Sweden,M,Table Tennis,Men's Team,HTEAM,1991-08-06
14,2024-08-09,Silver Medal,2,MOREGARD Truls,Male,Sweden,SWE,Sweden,Sweden,M,Table Tennis,Men's Team,HTEAM,2002-02-16
14,2024-08-09,Bronze Medal,3,GAUZY Simon,Male,France,FRA,France,France,M,Table Tennis,Men's Team,HTEAM,1994-10-25
14,2024-08-09,Bronze Medal,3,LEBRUN Alexis,Male,France,FRA,France,France,M,Table Tennis,Men's Team,HTEAM,2003-08-27
14,2024-08-09,Bronze Medal,3,LEBRUN Felix,Male,France,FRA,France,France,M,Table Tennis,Men's Team,HTEAM,2006-09-12
14,2024-08-09,Bronze Medal,3,ANDERSON Matthew,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,1987-04-18
14,2024-08-09,Bronze Medal,3,AVERILL Taylor,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,1992-03-05
14,2024-08-09,Bronze Medal,3,CHRISTENSON Micah,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,1993-05-08
14,2024-08-09,Bronze Medal,3,DEFALCO Torey,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,1997-04-10
14,2024-08-09,Bronze Medal,3,HOLT Maxwell,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,1987-03-12
14,2024-08-09,Bronze Medal,3,JAESCHKE Thomas,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,1993-09-04
14,2024-08-09,Bronze Medal,3,JENDRYK II Jeffrey,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,1995-09-15
14,2024-08-09,Bronze Medal,3,MA'A Micah,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,1997-04-16
14,2024-08-09,Bronze Medal,3,MUAGUTUTIA Garrett,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,1988-02-26
14,2024-08-09,Bronze Medal,3,RUSSELL Aaron,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,1993-06-04
14,2024-08-09,Bronze Medal,3,SHOJI Erik,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,1989-08-24
14,2024-08-09,Bronze Medal,3,SMITH David,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,1985-05-15
14,2024-08-09,Bronze Medal,3,ENSING Kyle,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,1997-03-06
15,2024-08-10,Gold Medal,1,INGEBRIGTSEN Jakob,Male,Norway,NOR,Norway,,,Athletics,Men's 5000m,ATH,2000-09-19
15,2024-08-10,Silver Medal,2,KWEMOI Ronald,Male,Kenya,KEN,Kenya,,,Athletics,Men's 5000m,ATH,1995-09-19
15,2024-08-10,Bronze Medal,3,FISHER Grant,Male,United States,USA,United States,,,Athletics,Men's 5000m,ATH,1997-04-22
15,2024-08-10,Gold Medal,1,WANYONYI Emmanuel,Male,Kenya,KEN,Kenya,,,Athletics,Men's 800m,ATH,2004-08-01
15,2024-08-10,Silver Medal,2,AROP Marco,Male,Canada,CAN,Canada,,,Athletics,Men's 800m,ATH,1998-09-20
15,2024-08-10,Bronze Medal,3,SEDJATI Djamel,Male,Algeria,ALG,Algeria,,,Athletics,Men's 800m,ATH,1999-05-03
15,2024-08-10,Gold Medal,1,KERR Hamish,Male,New Zealand,NZL,New Zealand,,,Athletics,Men's High Jump,ATH,1996-08-17
15,2024-08-10,Silver Medal,2,McEWEN Shelby,Male,United States,USA,United States,,,Athletics,Men's High Jump,ATH,1996-04-06
15,2024-08-10,Bronze Medal,3,BARSHIM Mutaz Essa,Male,Qatar,QAT,Qatar,,,Athletics,Men's High Jump,ATH,1991-06-24
15,2024-08-10,Gold Medal,1,TOLA Tamirat,Male,Ethiopia,ETH,Ethiopia,,,Athletics,Men's Marathon,ATH,1991-08-11
15,2024-08-10,Silver Medal,2,ABDI Bashir,Male,Belgium,BEL,Belgium,,,Athletics,Men's Marathon,ATH,1989-02-10
15,2024-08-10,Bronze Medal,3,KIPRUTO Benson,Male,Kenya,KEN,Kenya,,,Athletics,Men's Marathon,ATH,1991-03-17
15,2024-08-10,Gold Medal,1,RUSSELL Masai,Female,United States,USA,United States,,,Athletics,Women's 100m Hurdles,ATH,2000-06-17
15,2024-08-10,Silver Medal,2,SAMBA-MAYELA Cyrena,Female,France,FRA,France,,,Athletics,Women's 100m Hurdles,ATH,2000-10-31
15,2024-08-10,Bronze Medal,3,CAMACHO-QUINN Jasmine,Female,Puerto Rico,PUR,United States,,,Athletics,Women's 100m Hurdles,ATH,1996-08-21
15,2024-08-10,Gold Medal,1,KIPYEGON Faith,Female,Kenya,KEN,Kenya,,,Athletics,Women's 1500m,ATH,1994-01-10
15,2024-08-10,Silver Medal,2,HULL Jessica,Female,Australia,AUS,Australia,,,Athletics,Women's 1500m,ATH,1996-10-22
15,2024-08-10,Bronze Medal,3,BELL Georgia,Female,Great Britain,GBR,Great Britain,,,Athletics,Women's 1500m,ATH,1993-10-17
15,2024-08-10,Gold Medal,1,KITAGUCHI Haruka,Female,Japan,JPN,Japan,,,Athletics,Women's Javelin Throw,ATH,1998-03-16
15,2024-08-10,Silver Medal,2,van DYK Jo-Ane,Female,South Africa,RSA,South Africa,,,Athletics,Women's Javelin Throw,ATH,1997-10-03
15,2024-08-10,Bronze Medal,3,OGRODNIKOVA Nikola,Female,Czechia,CZE,,,,Athletics,Women's Javelin Throw,ATH,1990-08-18
15,2024-08-10,Gold Medal,1,JALOLOV Bakhodir,Male,Uzbekistan,UZB,Uzbekistan,,,Boxing,Men's +92kg,HATH,1994-07-08
15,2024-08-10,Silver Medal,2,GHADFA DRISSI EL AISSAOUI Ayoub,Male,Spain,ESP,Spain,,,Boxing,Men's +92kg,HATH,1998-12-06
15,2024-08-10,Gold Medal,1,KHALOKOV Abdumalik,Male,Uzbekistan,UZB,Uzbekistan,,,Boxing,Men's 57kg,HATH,2000-04-09
15,2024-08-10,Silver Medal,2,SEIITBEK UULU Munarbek,Male,Kyrgyzstan,KGZ,Kyrgyzstan,,,Boxing,Men's 57kg,HATH,1996-01-01
15,2024-08-10,Gold Medal,1,LIN Yu Ting,Female,Chinese Taipei,TPE,Chinese Taipei,,,Boxing,Women's 57kg,HATH,1995-12-13
15,2024-08-10,Silver Medal,2,SZEREMETA Julia,Female,Poland,POL,Poland,,,Boxing,Women's 57kg,HATH,2003-08-24
15,2024-08-10,Gold Medal,1,LI Qian,Female,China,CHN,China,,,Boxing,Women's 75kg,HATH,1990-06-06
15,2024-08-10,Silver Medal,2,BYLON Atheyna Bibeichi,Female,Panama,PAN,Panama,,,Boxing,Women's 75kg,HATH,1989-04-06
15,2024-08-10,Gold Medal,1,PHIL WIZARD,Male,Canada,CAN,Canada,,,Breaking,B-Boys,HATH,1997-01-25
15,2024-08-10,Silver Medal,2,DANY DANN,Male,France,FRA,France,,,Breaking,B-Boys,HATH,1988-05-03
15,2024-08-10,Bronze Medal,3,VICTOR,Male,United States,USA,United States,,,Breaking,B-Boys,HATH,1994-05-01
15,2024-08-10,Gold Medal,1,DOSTAL Josef,Male,Czechia,CZE,Czechia,,,Canoe Sprint,Men's Kayak Single 1000m,ATH,1993-03-03
15,2024-08-10,Silver Medal,2,VARGA Adam,Male,Hungary,HUN,Hungary,,,Canoe Sprint,Men's Kayak Single 1000m,ATH,1999-11-20
15,2024-08-10,Bronze Medal,3,KOPASZ Balint,Male,Hungary,HUN,Hungary,,,Canoe Sprint,Men's Kayak Single 1000m,ATH,1997-06-20
15,2024-08-10,Gold Medal,1,VINCENT Katie,Female,Canada,CAN,Canada,,,Canoe Sprint,Women's Canoe Single 200m,ATH,1996-03-12
15,2024-08-10,Silver Medal,2,HARRISON Nevin,Female,United States,USA,United States,,,Canoe Sprint,Women's Canoe Single 200m,ATH,2002-06-02
15,2024-08-10,Bronze Medal,3,CIRILO DUBOYS Yarisleidis,Female,Cuba,CUB,Cuba,,,Canoe Sprint,Women's Canoe Single 200m,ATH,2002-05-10
15,2024-08-10,Gold Medal,1,CARRINGTON Lisa,Female,New Zealand,NZL,New Zealand,,,Canoe Sprint,Women's Kayak Single 500m,ATH,1989-06-23
15,2024-08-10,Silver Medal,2,CSIPES Tamara,Female,Hungary,HUN,Hungary,,,Canoe Sprint,Women's Kayak Single 500m,ATH,1989-08-24
15,2024-08-10,Bronze Medal,3,JORGENSEN Emma Aastrand,Female,Denmark,DEN,Denmark,,,Canoe Sprint,Women's Kayak Single 500m,ATH,1996-01-30
15,2024-08-10,Gold Medal,1,CAO Yuan,Male,China,CHN,China,,,Diving,Men's 10m Platform,ATH,1995-02-07
15,2024-08-10,Silver Medal,2,TAMAI Rikuto,Male,Japan,JPN,Japan,,,Diving,Men's 10m Platform,ATH,2006-09-11
15,2024-08-10,Bronze Medal,3,WILLIAMS Noah,Male,Great Britain,GBR,Great Britain,,,Diving,Men's 10m Platform,ATH,2000-05-15
15,2024-08-10,Gold Medal,1,KO Lydia,Female,New Zealand,NZL,New Zealand,,,Golf,Women's Individual Stroke Play,ATH,1997-04-24
15,2024-08-10,Silver Medal,2,HENSELEIT Esther,Female,Germany,GER,Germany,,,Golf,Women's Individual Stroke Play,ATH,1999-01-14
15,2024-08-10,Bronze Medal,3,LIN Xiyu Janet,Female,China,CHN,China,,,Golf,Women's Individual Stroke Play,ATH,1996-02-25
15,2024-08-10,Gold Medal,1,ELGENDY Ahmed,Male,Egypt,EGY,Egypt,,,Modern Pentathlon,Men's Individual,ATH,2000-03-01
15,2024-08-10,Silver Medal,2,SATO Taishu,Male,Japan,JPN,Japan,,,Modern Pentathlon,Men's Individual,ATH,1993-10-20
15,2024-08-10,Bronze Medal,3,MALAN Giorgio,Male,Italy,ITA,Italy,,,Modern Pentathlon,Men's Individual,ATH,2000-01-27
15,2024-08-10,Gold Medal,1,GARNBRET Janja,Female,Slovenia,SLO,Slovenia,,,Sport Climbing,Women's Boulder & Lead,ATH,1999-03-12
15,2024-08-10,Silver Medal,2,RABOUTOU Brooke,Female,United States,USA,United States,,,Sport Climbing,Women's Boulder & Lead,ATH,2001-04-09
15,2024-08-10,Bronze Medal,3,PILZ Jessica,Female,Austria,AUT,Austria,,,Sport Climbing,Women's Boulder & Lead,ATH,1996-11-22
15,2024-08-10,Gold Medal,1,SALIMI Arian,Male,IR Iran,IRI,IR Iran,,,Taekwondo,Men +80kg,HATH,2003-12-16
15,2024-08-10,Silver Medal,2,CUNNINGHAM Caden,Male,Great Britain,GBR,Great Britain,,,Taekwondo,Men +80kg,HATH,2003-05-07
15,2024-08-10,Bronze Medal,3,ALBA Rafael,Male,Cuba,CUB,Cuba,,,Taekwondo,Men +80kg,HATH,1993-08-12
15,2024-08-10,Bronze Medal,3,CISSE Cheick Sallah,Male,Côte d'Ivoire,CIV,Côte d'Ivoire,,,Taekwondo,Men +80kg,HATH,1993-09-19
15,2024-08-10,Gold Medal,1,LAURIN Althea,Female,France,FRA,France,,,Taekwondo,Women +67kg,HATH,2001-09-01
15,2024-08-10,Silver Medal,2,OSIPOVA Svetlana,Female,Uzbekistan,UZB,Uzbekistan,,,Taekwondo,Women +67kg,HATH,2000-05-03
15,2024-08-10,Bronze Medal,3,LEE Dabin,Female,Korea,KOR,Korea,,,Taekwondo,Women +67kg,HATH,1996-12-07
15,2024-08-10,Bronze Medal,3,KUS AYDIN Nafia,Female,Türkiye,TUR,Türkiye,,,Taekwondo,Women +67kg,HATH,1995-02-20
15,2024-08-10,Gold Medal,1,TALAKHADZE Lasha,Male,Georgia,GEO,Georgia,,,Weightlifting,Men's +102kg,ATH,1993-10-02
15,2024-08-10,Silver Medal,2,LALAYAN Varazdat,Male,Armenia,ARM,Armenia,,,Weightlifting,Men's +102kg,ATH,1999-05-01
15,2024-08-10,Bronze Medal,3,MINASYAN Gor,Male,Bahrain,BRN,Bahrain,,,Weightlifting,Men's +102kg,ATH,1994-10-25
15,2024-08-10,Gold Medal,1,LIU Huanhua,Male,China,CHN,China,,,Weightlifting,Men's 102kg,ATH,2001-08-20
15,2024-08-10,Silver Medal,2,DJURAEV Akbar,Male,Uzbekistan,UZB,Uzbekistan,,,Weightlifting,Men's 102kg,ATH,1999-10-08
15,2024-08-10,Bronze Medal,3,TSIKHANTSOU Yauheni,Male,AIN,AIN,Belarus,,,Weightlifting,Men's 102kg,ATH,1998-11-04
15,2024-08-10,Gold Medal,1,KOANDA Solfrid Eila Amena,Female,Norway,NOR,Norway,,,Weightlifting,Women's 81kg,ATH,1998-11-13
15,2024-08-10,Silver Medal,2,AHMED Sara,Female,Egypt,EGY,Egypt,,,Weightlifting,Women's 81kg,ATH,1998-01-01
15,2024-08-10,Bronze Medal,3,DAJOMES BARRERA Neisi Patricia,Female,Ecuador,ECU,Ecuador,,,Weightlifting,Women's 81kg,ATH,1998-05-12
15,2024-08-10,Gold Medal,1,PETRIASHVILI Geno,Male,Georgia,GEO,Georgia,,,Wrestling,Men's Freestyle 125kg,HATH,1994-04-01
15,2024-08-10,Silver Medal,2,ZARE Amir Hossein,Male,IR Iran,IRI,IR Iran,,,Wrestling,Men's Freestyle 125kg,HATH,2001-01-16
15,2024-08-10,Bronze Medal,3,AKGUL Taha,Male,Türkiye,TUR,Türkiye,,,Wrestling,Men's Freestyle 125kg,HATH,1990-11-22
15,2024-08-10,Bronze Medal,3,MESHVILDISHVILI Giorgi,Male,Azerbaijan,AZE,Azerbaijan,,,Wrestling,Men's Freestyle 125kg,HATH,1992-05-13
15,2024-08-10,Gold Medal,1,JAMALOV Razambek Salambekovitch,Male,Uzbekistan,UZB,Uzbekistan,,,Wrestling,Men's Freestyle 74kg,HATH,1998-06-01
15,2024-08-10,Silver Medal,2,TAKATANI Daichi,Male,Japan,JPN,Japan,,,Wrestling,Men's Freestyle 74kg,HATH,1994-11-22
15,2024-08-10,Bronze Medal,3,DAKE Kyle Douglas,Male,United States,USA,United States,,,Wrestling,Men's Freestyle 74kg,HATH,1991-02-25
15,2024-08-10,Bronze Medal,3,VALIEV Chermen,Male,Albania,ALB,Albania,,,Wrestling,Men's Freestyle 74kg,HATH,1998-12-10
15,2024-08-10,Gold Medal,1,MOTOKI Sakura,Female,Japan,JPN,Japan,,,Wrestling,Women's Freestyle 62kg,HATH,2002-02-20
15,2024-08-10,Silver Medal,2,KOLIADENKO Iryna,Female,Ukraine,UKR,Ukraine,,,Wrestling,Women's Freestyle 62kg,HATH,1998-08-28
15,2024-08-10,Bronze Medal,3,TYNYBEKOVA Aisuluu,Female,Kyrgyzstan,KGZ,Kyrgyzstan,,,Wrestling,Women's Freestyle 62kg,HATH,1993-05-04
15,2024-08-10,Bronze Medal,3,BULLEN Grace Jacob,Female,Norway,NOR,Norway,,,Wrestling,Women's Freestyle 62kg,HATH,1997-02-07
15,2024-08-10,Gold Medal,1,WANG Liuyi,Female,China,CHN,China,People's Republic of China,W,Artistic Swimming,Duet,COUP,1997-01-16
15,2024-08-10,Gold Medal,1,WANG Qianyi,Female,China,CHN,China,People's Republic of China,W,Artistic Swimming,Duet,COUP,1997-01-16
15,2024-08-10,Silver Medal,2,SHORTMAN Kate,Female,Great Britain,GBR,Great Britain,Great Britain,W,Artistic Swimming,Duet,COUP,2001-11-19
15,2024-08-10,Silver Medal,2,THORPE Isabelle,Female,Great Britain,GBR,Great Britain,Great Britain,W,Artistic Swimming,Duet,COUP,2001-03-04
