day,medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,team,team_gender,discipline,event,event_type,birth_date
10,08-05-2024,Bronze Medal,3,HASSAN Sifan,Female,Netherlands,NED,Netherlands,,,Athletics,Women's 5000m,ATH,01-01-1993
10,08-05-2024,Gold Medal,1,HODGKINSON Keely,Female,Great Britain,GBR,Great Britain,,,Athletics,Women's 800m,ATH,03-03-2002
10,08-05-2024,Silver Medal,2,DUGUMA Tsige,Female,Ethiopia,ETH,Ethiopia,,,Athletics,Women's 800m,ATH,02-23-2001
10,08-05-2024,Bronze Medal,3,MORAA Mary,Female,Kenya,KEN,Kenya,,,Athletics,Women's 800m,ATH,06-15-2000
10,08-05-2024,Gold Medal,1,ALLMAN Valarie,Female,United States,USA,United States,,,Athletics,Women's Discus Throw,ATH,02-23-1995
10,08-05-2024,Silver Medal,2,FENG Bin,Female,China,CHN,China,,,Athletics,Women's Discus Throw,ATH,04-03-1994
10,08-05-2024,Bronze Medal,3,ELKASEVIC Sandra,Female,Croatia,CRO,Croatia,,,Athletics,Women's Discus Throw,ATH,06-21-1990
10,08-05-2024,Gold Medal,1,AXELSEN Viktor,Male,Denmark,DEN,Denmark,,,Badminton,Men's Singles,HATH,01-04-1994
10,08-05-2024,Silver Medal,2,VITIDSARN Kunlavut,Male,Thailand,THA,Thailand,,,Badminton,Men's Singles,HATH,05-11-2001
10,08-05-2024,Bronze Medal,3,LEE Zii Jia,Male,Malaysia,MAS,Malaysia,,,Badminton,Men's Singles,HATH,03-29-1998
10,08-05-2024,Gold Medal,1,AN Se Young,Female,Korea,KOR,Korea,,,Badminton,Women's Singles,HATH,02-05-2002
10,08-05-2024,Silver Medal,2,HE Bing Jiao,Female,China,CHN,China,,,Badminton,Women's Singles,HATH,03-21-1997
10,08-05-2024,Gold Medal,1,BUTCHER Finn,Male,New Zealand,NZL,New Zealand,,,Canoe Slalom,Men's Kayak Cross,ATH,03-17-1995
10,08-05-2024,Silver Medal,2,CLARKE Joseph,Male,Great Britain,GBR,Great Britain,,,Canoe Slalom,Men's Kayak Cross,ATH,11-03-1992
10,08-05-2024,Bronze Medal,3,HEGGE Noah,Male,Germany,GER,Germany,,,Canoe Slalom,Men's Kayak Cross,ATH,03-15-1999
10,08-05-2024,Gold Medal,1,FOX Noemie,Female,Australia,AUS,Australia,,,Canoe Slalom,Women's Kayak Cross,ATH,03-19-1997
10,08-05-2024,Silver Medal,2,HUG Angele,Female,France,FRA,France,,,Canoe Slalom,Women's Kayak Cross,ATH,07-30-2000
10,08-05-2024,Bronze Medal,3,WOODS Kimberley,Female,Great Britain,GBR,Great Britain,,,Canoe Slalom,Women's Kayak Cross,ATH,09-08-1995
10,08-05-2024,Gold Medal,1,LI Yuehong,Male,China,CHN,China,,,Shooting,25m Rapid Fire Pistol Men,ATH,08-28-1989
10,08-05-2024,Silver Medal,2,CHO Yeongjae,Male,Korea,KOR,Korea,,,Shooting,25m Rapid Fire Pistol Men,ATH,01-15-1999
10,08-05-2024,Bronze Medal,3,WANG Xinjie,Male,China,CHN,China,,,Shooting,25m Rapid Fire Pistol Men,ATH,10-24-1996
10,08-05-2024,Gold Medal,1,VAAST Kauli,Male,France,FRA,France,,,Surfing,Men,HATH,02-26-2002
10,08-05-2024,Silver Medal,2,ROBINSON Jack,Male,Australia,AUS,Australia,,,Surfing,Men,HATH,12-27-1997
10,08-05-2024,Bronze Medal,3,MEDINA Gabriel,Male,Brazil,BRA,Brazil,,,Surfing,Men,HATH,12-22-1993
10,08-05-2024,Gold Medal,1,MARKS Caroline,Female,United States,USA,United States,,,Surfing,Women,HATH,02-14-2002
10,08-05-2024,Silver Medal,2,WESTON-WEBB Tatiana,Female,Brazil,BRA,Brazil,,,Surfing,Women,HATH,05-09-1996
10,08-05-2024,Bronze Medal,3,DEFAY Johanne,Female,France,FRA,France,,,Surfing,Women,HATH,11-19-1993
10,08-05-2024,Gold Medal,1,SLAGTER Arvin,Male,Netherlands,NED,Netherlands,Netherlands,M,3x3 Basketball,Men,HTEAM,10-19-1985
10,08-05-2024,Gold Medal,1,de JONG Worthy,Male,Netherlands,NED,Netherlands,Netherlands,M,3x3 Basketball,Men,HTEAM,03-14-1988
10,08-05-2024,Gold Medal,1,van der HORST Dimeo,Male,Netherlands,NED,Netherlands,Netherlands,M,3x3 Basketball,Men,HTEAM,06-23-1991
10,08-05-2024,Gold Medal,1,DRIESSEN Jan,Male,Netherlands,NED,Netherlands,Netherlands,M,3x3 Basketball,Men,HTEAM,12-04-1996
10,08-05-2024,Silver Medal,2,VERGIAT Timothe,Male,France,FRA,France,France,M,3x3 Basketball,Men,HTEAM,03-07-1998
10,08-05-2024,Silver Medal,2,SEGUELA Franck,Male,France,FRA,France,France,M,3x3 Basketball,Men,HTEAM,05-30-1997
10,08-05-2024,Silver Medal,2,DUSSOULIER Lucas,Male,France,FRA,France,France,M,3x3 Basketball,Men,HTEAM,07-27-1996
10,08-05-2024,Silver Medal,2,RAMBAUT Jules,Male,France,FRA,France,France,M,3x3 Basketball,Men,HTEAM,04-06-1998
10,08-05-2024,Bronze Medal,3,DZIAUGYS Evaldas,Male,Lithuania,LTU,Lithuania,Lithuania,M,3x3 Basketball,Men,HTEAM,09-26-1996
10,08-05-2024,Bronze Medal,3,MATULIS Gintautas,Male,Lithuania,LTU,Lithuania,Lithuania,M,3x3 Basketball,Men,HTEAM,12-06-1986
10,08-05-2024,Bronze Medal,3,PUKELIS Aurelijus,Male,Lithuania,LTU,Lithuania,Lithuania,M,3x3 Basketball,Men,HTEAM,05-17-1994
10,08-05-2024,Bronze Medal,3,VINGELIS Sarunas,Male,Lithuania,LTU,Lithuania,Lithuania,M,3x3 Basketball,Men,HTEAM,11-16-1989
10,08-05-2024,Gold Medal,1,BRUNCKHORST Svenja,Female,Germany,GER,Germany,Germany,W,3x3 Basketball,Women,HTEAM,10-19-1991
10,08-05-2024,Gold Medal,1,GREINACHER Sonja,Female,Germany,GER,Germany,Germany,W,3x3 Basketball,Women,HTEAM,07-01-1992
10,08-05-2024,Gold Medal,1,REICHERT Marie,Female,Germany,GER,Germany,Germany,W,3x3 Basketball,Women,HTEAM,04-16-2001
10,08-05-2024,Gold Medal,1,MEVIUS Elisa,Female,Germany,GER,Germany,Germany,W,3x3 Basketball,Women,HTEAM,04-23-2004
10,08-05-2024,Silver Medal,2,ALONSO Gracia,Female,Spain,ESP,Spain,Spain,W,3x3 Basketball,Women,HTEAM,08-11-1992
10,08-05-2024,Silver Medal,2,YGUERAVIDE Sandra,Female,Spain,ESP,Spain,Spain,W,3x3 Basketball,Women,HTEAM,12-28-1984
10,08-05-2024,Silver Medal,2,GIMENO Vega,Female,Spain,ESP,Spain,Spain,W,3x3 Basketball,Women,HTEAM,01-08-1991
10,08-05-2024,Silver Medal,2,CAMILION Juana,Female,Spain,ESP,Spain,Spain,W,3x3 Basketball,Women,HTEAM,03-22-1999
10,08-05-2024,Bronze Medal,3,HAMBY Dearica,Female,United States,USA,United States,United States of America,W,3x3 Basketball,Women,HTEAM,11-06-1993
10,08-05-2024,Bronze Medal,3,BURDICK Cierra,Female,United States,USA,United States,United States of America,W,3x3 Basketball,Women,HTEAM,09-30-1993
10,08-05-2024,Bronze Medal,3,van LITH Hailey,Female,United States,USA,United States,United States of America,W,3x3 Basketball,Women,HTEAM,09-09-2001
10,08-05-2024,Bronze Medal,3,HOWARD Rhyne,Female,United States,USA,United States,United States of America,W,3x3 Basketball,Women,HTEAM,04-29-2000
10,08-05-2024,Gold Medal,1,MARCHANT Katy,Female,Great Britain,GBR,Great Britain,Great Britain,W,Cycling Track,Women's Team Sprint,TEAM,01-30-1993
10,08-05-2024,Gold Medal,1,FINUCANE Emma,Female,Great Britain,GBR,Great Britain,Great Britain,W,Cycling Track,Women's Team Sprint,TEAM,12-22-2002
10,08-05-2024,Gold Medal,1,CAPEWELL Sophie,Female,Great Britain,GBR,Great Britain,Great Britain,W,Cycling Track,Women's Team Sprint,TEAM,09-04-1998
10,08-05-2024,Gold Medal,1,THOMAS Lowri,Female,Great Britain,GBR,Great Britain,Great Britain,W,Cycling Track,Women's Team Sprint,TEAM,03-03-1999
10,08-05-2024,Silver Medal,2,ANDREWS Ellesse,Female,New Zealand,NZL,New Zealand,New Zealand,W,Cycling Track,Women's Team Sprint,TEAM,12-31-1999
10,08-05-2024,Silver Medal,2,PETCH Rebecca,Female,New Zealand,NZL,New Zealand,New Zealand,W,Cycling Track,Women's Team Sprint,TEAM,07-09-1998
10,08-05-2024,Silver Medal,2,FULTON Shaane,Female,New Zealand,NZL,New Zealand,New Zealand,W,Cycling Track,Women's Team Sprint,TEAM,10-03-2000
10,08-05-2024,Silver Medal,2,KING Olivia,Female,New Zealand,NZL,New Zealand,New Zealand,W,Cycling Track,Women's Team Sprint,TEAM,01-25-2001
10,08-05-2024,Bronze Medal,3,HINZE Emma,Female,Germany,GER,Germany,Germany,W,Cycling Track,Women's Team Sprint,TEAM,09-17-1997
10,08-05-2024,Bronze Medal,3,FRIEDRICH Lea,Female,Germany,GER,Germany,Germany,W,Cycling Track,Women's Team Sprint,TEAM,01-07-2000
10,08-05-2024,Bronze Medal,3,GRABOSCH Pauline,Female,Germany,GER,Germany,Germany,W,Cycling Track,Women's Team Sprint,TEAM,01-14-1998
10,08-05-2024,Bronze Medal,3,PROEPSTER Alessa,Female,Germany,GER,Germany,Germany,W,Cycling Track,Women's Team Sprint,TEAM,03-04-2001
10,08-05-2024,Gold Medal,1,BACOSI Diana,Female,Italy,ITA,Italy,Italy 1,X,Shooting,Skeet Mixed Team,HTEAM,07-13-1983
10,08-05-2024,Gold Medal,1,ROSSETTI Gabriele,Male,Italy,ITA,Italy,Italy 1,X,Shooting,Skeet Mixed Team,HTEAM,03-07-1995
10,08-05-2024,Silver Medal,2,SMITH Austen Jewell,Female,United States,USA,United States,United States of America 1,X,Shooting,Skeet Mixed Team,HTEAM,07-23-2001
10,08-05-2024,Silver Medal,2,HANCOCK Vincent,Male,United States,USA,United States,United States of America 1,X,Shooting,Skeet Mixed Team,HTEAM,03-19-1989
10,08-05-2024,Bronze Medal,3,JIANG Yiting,Female,China,CHN,China,People's Republic of China,X,Shooting,Skeet Mixed Team,HTEAM,08-01-2004
10,08-05-2024,Bronze Medal,3,LYU Jianlin,Male,China,CHN,China,People's Republic of China,X,Shooting,Skeet Mixed Team,HTEAM,07-26-1996
10,08-05-2024,Gold Medal,1,HELLWIG Tim,Male,Germany,GER,Germany,Germany,X,Triathlon,Mixed Relay,TEAM,06-30-1999
10,08-05-2024,Gold Medal,1,TERTSCH Lisa,Female,Germany,GER,Germany,Germany,X,Triathlon,Mixed Relay,TEAM,12-01-1998
10,08-05-2024,Gold Medal,1,LUEHRS Lasse,Male,Germany,GER,Germany,Germany,X,Triathlon,Mixed Relay,TEAM,05-16-1996
10,08-05-2024,Gold Medal,1,LINDEMANN Laura,Female,Germany,GER,Germany,Germany,X,Triathlon,Mixed Relay,TEAM,06-26-1996
10,08-05-2024,Silver Medal,2,RIDER Seth,Male,United States,USA,United States,United States of America,X,Triathlon,Mixed Relay,TEAM,03-06-1997
10,08-05-2024,Silver Medal,2,SPIVEY Taylor,Female,United States,USA,United States,United States of America,X,Triathlon,Mixed Relay,TEAM,04-13-1991
10,08-05-2024,Silver Medal,2,PEARSON Morgan,Male,United States,USA,United States,United States of America,X,Triathlon,Mixed Relay,TEAM,09-22-1993
10,08-05-2024,Silver Medal,2,KNIBB Taylor,Female,United States,USA,United States,United States of America,X,Triathlon,Mixed Relay,TEAM,02-14-1998
10,08-05-2024,Bronze Medal,3,YEE Alex,Male,Great Britain,GBR,Great Britain,Great Britain,X,Triathlon,Mixed Relay,TEAM,02-18-1998
10,08-05-2024,Bronze Medal,3,TAYLOR-BROWN Georgia,Female,Great Britain,GBR,Great Britain,Great Britain,X,Triathlon,Mixed Relay,TEAM,03-15-1994
10,08-05-2024,Bronze Medal,3,DICKINSON Samuel,Male,Great Britain,GBR,Great Britain,Great Britain,X,Triathlon,Mixed Relay,TEAM,07-11-1997
10,08-05-2024,Bronze Medal,3,POTTER Beth,Female,Great Britain,GBR,Great Britain,Great Britain,X,Triathlon,Mixed Relay,TEAM,12-27-1991
11,08-06-2024,Gold Medal,1,HOCKER Cole,Male,United States,USA,United States,,,Athletics,Men's 1500m,ATH,06-06-2001
11,08-06-2024,Silver Medal,2,KERR Josh,Male,Great Britain,GBR,Great Britain,,,Athletics,Men's 1500m,ATH,10-08-1997
11,08-06-2024,Bronze Medal,3,NUGUSE Yared,Male,United States,USA,United States,,,Athletics,Men's 1500m,ATH,06-01-1999
11,08-06-2024,Gold Medal,1,TENTOGLOU Miltiadis,Male,Greece,GRE,Greece,,,Athletics,Men's Long Jump,ATH,03-18-1998
11,08-06-2024,Silver Medal,2,PINNOCK Wayne,Male,Jamaica,JAM,Jamaica,,,Athletics,Men's Long Jump,ATH,10-24-2000
11,08-06-2024,Bronze Medal,3,FURLANI Mattia,Male,Italy,ITA,Italy,,,Athletics,Men's Long Jump,ATH,02-07-2005
11,08-06-2024,Gold Medal,1,THOMAS Gabrielle,Female,United States,USA,United States,,,Athletics,Women's 200m,ATH,12-07-1996
11,08-06-2024,Silver Medal,2,ALFRED Julien,Female,Saint Lucia,LCA,Saint Lucia,,,Athletics,Women's 200m,ATH,06-10-2001
11,08-06-2024,Bronze Medal,3,BROWN Brittany,Female,United States,USA,United States,,,Athletics,Women's 200m,ATH,04-18-1995
11,08-06-2024,Gold Medal,1,YAVI Winfred,Female,Bahrain,BRN,Bahrain,,,Athletics,Women's 3000m Steeplechase,ATH,12-31-1999
11,08-06-2024,Silver Medal,2,CHEMUTAI Peruth,Female,Uganda,UGA,Uganda,,,Athletics,Women's 3000m Steeplechase,ATH,07-10-1999
11,08-06-2024,Bronze Medal,3,CHEROTICH Faith,Female,Kenya,KEN,Kenya,,,Athletics,Women's 3000m Steeplechase,ATH,07-13-2004
11,08-06-2024,Gold Medal,1,ROGERS Camryn,Female,Canada,CAN,Canada,,,Athletics,Women's Hammer Throw,ATH,06-07-1999
11,08-06-2024,Silver Medal,2,ECHIKUNWOKE Annette Nneka,Female,United States,USA,United States,,,Athletics,Women's Hammer Throw,ATH,07-29-1996
11,08-06-2024,Bronze Medal,3,ZHAO Jie,Female,China,CHN,China,,,Athletics,Women's Hammer Throw,ATH,10-13-2002
11,08-06-2024,Bronze Medal,3,JONES Omari,Male,United States,USA,United States,,,Boxing,Men's 71kg,HATH,11-07-2002
11,08-06-2024,Bronze Medal,3,RICHARDSON Lewis,Male,Great Britain,GBR,Great Britain,,,Boxing,Men's 71kg,HATH,06-04-1997
11,08-06-2024,Bronze Medal,3,KYZAIBAY Nazym,Female,Kazakhstan,KAZ,Kazakhstan,,,Boxing,Women's 50kg,HATH,09-14-1993
11,08-06-2024,Bronze Medal,3,VILLEGAS Aira,Female,Philippines,PHI,Philippines,,,Boxing,Women's 50kg,HATH,08-01-1995
11,08-06-2024,Gold Medal,1,HARRINGTON Kellie,Female,Ireland,IRL,Ireland,,,Boxing,Women's 60kg,HATH,12-11-1989
11,08-06-2024,Silver Medal,2,YANG Wenlu,Female,China,CHN,China,,,Boxing,Women's 60kg,HATH,01-13-1991
11,08-06-2024,Bronze Medal,3,SUWANNAPHENG Janjaem,Female,Thailand,THA,Thailand,,,Boxing,Women's 66kg,HATH,09-25-2000
11,08-06-2024,Bronze Medal,3,CHEN Nien Chin,Female,Chinese Taipei,TPE,Chinese Taipei,,,Boxing,Women's 66kg,HATH,05-10-1997
11,08-06-2024,Gold Medal,1,QUAN Hongchan,Female,China,CHN,China,,,Diving,Women's 10m Platform,ATH,03-28-2007
11,08-06-2024,Silver Medal,2,CHEN Yuxi,Female,China,CHN,China,,,Diving,Women's 10m Platform,ATH,09-11-2005
11,08-06-2024,Bronze Medal,3,KIM Mi Rae,Female,DPR Korea,PRK,DPR Korea,,,Diving,Women's 10m Platform,ATH,04-07-2001
11,08-06-2024,Gold Medal,1,KUKUK Christian,Male,Germany,GER,Germany,,,Equestrian,Jumping Individual,ATH,03-04-1990
11,08-06-2024,Silver Medal,2,GUERDAT Steve,Male,Switzerland,SUI,Switzerland,,,Equestrian,Jumping Individual,ATH,06-10-1982
11,08-06-2024,Bronze Medal,3,van der VLEUTEN Maikel,Male,Netherlands,NED,Netherlands,,,Equestrian,Jumping Individual,ATH,02-10-1988
11,08-06-2024,Gold Medal,1,TREW Arisa,Female,Australia,AUS,Australia,,,Skateboarding,Women's Park,ATH,05-12-2010
11,08-06-2024,Silver Medal,2,HIRAKI Cocona,Female,Japan,JPN,Japan,,,Skateboarding,Women's Park,ATH,08-26-2008
11,08-06-2024,Bronze Medal,3,BROWN Sky,Female,Great Britain,GBR,Great Britain,,,Skateboarding,Women's Park,ATH,07-07-2008
11,08-06-2024,Gold Medal,1,LOPEZ NUNEZ Mijain,Male,Cuba,CUB,Cuba,,,Wrestling,Men's Greco-Roman 130kg,HATH,08-20-1982
11,08-06-2024,Silver Medal,2,ACOSTA FERNANDEZ Yasmani,Male,Chile,CHI,Chile,,,Wrestling,Men's Greco-Roman 130kg,HATH,07-16-1988
11,08-06-2024,Bronze Medal,3,MIRZAZADEH Amin,Male,IR Iran,IRI,IR Iran,,,Wrestling,Men's Greco-Roman 130kg,HATH,01-08-1998
11,08-06-2024,Bronze Medal,3,MENG Lingzhe,Male,China,CHN,China,,,Wrestling,Men's Greco-Roman 130kg,HATH,04-16-1998
11,08-06-2024,Gold Medal,1,FUMITA Kenichiro,Male,Japan,JPN,Japan,,,Wrestling,Men's Greco-Roman 60kg,HATH,12-18-1995
11,08-06-2024,Silver Medal,2,CAO Liguo,Male,China,CHN,China,,,Wrestling,Men's Greco-Roman 60kg,HATH,10-04-1998
11,08-06-2024,Bronze Medal,3,SHARSHENBEKOV Zholaman,Male,Kyrgyzstan,KGZ,Kyrgyzstan,,,Wrestling,Men's Greco-Roman 60kg,HATH,09-29-1999
11,08-06-2024,Bronze Medal,3,RI Se Ung,Male,DPR Korea,PRK,DPR Korea,,,Wrestling,Men's Greco-Roman 60kg,HATH,12-22-1998
11,08-06-2024,Gold Medal,1,ELOR Amit,Female,United States,USA,United States,,,Wrestling,Women's Freestyle 68kg,HATH,01-01-2004
11,08-06-2024,Silver Medal,2,ZHUMANAZAROVA Meerim,Female,Kyrgyzstan,KGZ,Kyrgyzstan,,,Wrestling,Women's Freestyle 68kg,HATH,11-09-1999
11,08-06-2024,Bronze Medal,3,CAVUSOGLU TOSUN Buse,Female,Türkiye,TUR,Türkiye,,,Wrestling,Women's Freestyle 68kg,HATH,12-05-1995
11,08-06-2024,Bronze Medal,3,OZAKI Nonoka,Female,Japan,JPN,Japan,,,Wrestling,Women's Freestyle 68kg,HATH,03-23-2003
11,08-06-2024,Gold Medal,1,van den BERG Roy,Male,Netherlands,NED,Netherlands,Netherlands,M,Cycling Track,Men's Team Sprint,TEAM,09-08-1988
11,08-06-2024,Gold Medal,1,LAVREYSEN Harrie,Male,Netherlands,NED,Netherlands,Netherlands,M,Cycling Track,Men's Team Sprint,TEAM,03-14-1997
11,08-06-2024,Gold Medal,1,HOOGLAND Jeffrey,Male,Netherlands,NED,Netherlands,Netherlands,M,Cycling Track,Men's Team Sprint,TEAM,03-16-1993
11,08-06-2024,Gold Medal,1,van LOON Tijmen,Male,Netherlands,NED,Netherlands,Netherlands,M,Cycling Track,Men's Team Sprint,TEAM,03-20-2001
11,08-06-2024,Silver Medal,2,CARLIN Jack,Male,Great Britain,GBR,Great Britain,Great Britain,M,Cycling Track,Men's Team Sprint,TEAM,04-23-1997
11,08-06-2024,Silver Medal,2,TURNBULL Hamish,Male,Great Britain,GBR,Great Britain,Great Britain,M,Cycling Track,Men's Team Sprint,TEAM,07-13-1999
11,08-06-2024,Silver Medal,2,LOWE Ed,Male,Great Britain,GBR,Great Britain,Great Britain,M,Cycling Track,Men's Team Sprint,TEAM,08-24-2003
11,08-06-2024,Silver Medal,2,TRUMAN Joseph,Male,Great Britain,GBR,Great Britain,Great Britain,M,Cycling Track,Men's Team Sprint,TEAM,02-14-1997
11,08-06-2024,Bronze Medal,3,GLAETZER Matthew,Male,Australia,AUS,Australia,Australia,M,Cycling Track,Men's Team Sprint,TEAM,08-24-1992
11,08-06-2024,Bronze Medal,3,RICHARDSON Matthew,Male,Australia,AUS,Australia,Australia,M,Cycling Track,Men's Team Sprint,TEAM,04-17-1999
11,08-06-2024,Bronze Medal,3,HOFFMAN Leigh,Male,Australia,AUS,Australia,Australia,M,Cycling Track,Men's Team Sprint,TEAM,06-11-2000
11,08-06-2024,Bronze Medal,3,CORNISH Thomas,Male,Australia,AUS,Australia,Australia,M,Cycling Track,Men's Team Sprint,TEAM,02-15-2000
12,08-07-2024,Gold Medal,1,EL BAKKALI Soufiane,Male,Morocco,MAR,Morocco,,,Athletics,Men's 3000m Steeplechase,ATH,01-07-1996
12,08-07-2024,Silver Medal,2,ROOKS Kenneth,Male,United States,USA,United States,,,Athletics,Men's 3000m Steeplechase,ATH,10-21-1999
12,08-07-2024,Bronze Medal,3,KIBIWOT Abraham,Male,Kenya,KEN,Kenya,,,Athletics,Men's 3000m Steeplechase,ATH,04-06-1996
12,08-07-2024,Gold Medal,1,HALL Quincy,Male,United States,USA,United States,,,Athletics,Men's 400m,ATH,07-31-1998
12,08-07-2024,Silver Medal,2,HUDSON-SMITH Matthew,Male,Great Britain,GBR,Great Britain,,,Athletics,Men's 400m,ATH,10-26-1994
12,08-07-2024,Bronze Medal,3,SAMUKONGA Muzala,Male,Zambia,ZAM,Zambia,,,Athletics,Men's 400m,ATH,12-09-2002
12,08-07-2024,Gold Medal,1,STONA Roje,Male,Jamaica,JAM,Jamaica,,,Athletics,Men's Discus Throw,ATH,02-26-1999
12,08-07-2024,Silver Medal,2,ALEKNA Mykolas,Male,Lithuania,LTU,Lithuania,,,Athletics,Men's Discus Throw,ATH,09-28-2002
12,08-07-2024,Bronze Medal,3,DENNY Matthew,Male,Australia,AUS,Australia,,,Athletics,Men's Discus Throw,ATH,06-02-1996
12,08-07-2024,Gold Medal,1,KENNEDY Nina,Female,Australia,AUS,Australia,,,Athletics,Women's Pole Vault,ATH,04-05-1997
12,08-07-2024,Silver Medal,2,MOON Katie,Female,United States,USA,United States,,,Athletics,Women's Pole Vault,ATH,06-13-1991
12,08-07-2024,Bronze Medal,3,NEWMAN Alysha,Female,Canada,CAN,Canada,,,Athletics,Women's Pole Vault,ATH,06-29-1994
12,08-07-2024,Bronze Medal,3,TIAFACK Nelvie Raman,Male,Germany,GER,Germany,,,Boxing,Men's +92kg,HATH,01-03-1999
12,08-07-2024,Bronze Medal,3,ABOUDOU MOINDZE Djamili-Dini,Male,France,FRA,France,,,Boxing,Men's +92kg,HATH,02-16-1996
12,08-07-2024,Gold Medal,1,ALVAREZ BORGES Erislandy,Male,Cuba,CUB,Cuba,,,Boxing,Men's 63.5kg,HATH,07-14-2000
12,08-07-2024,Silver Medal,2,OUMIHA Sofiane,Male,France,FRA,France,,,Boxing,Men's 63.5kg,HATH,12-23-1994
12,08-07-2024,Gold Medal,1,KHYZHNIAK Oleksandr,Male,Ukraine,UKR,Ukraine,,,Boxing,Men's 80kg,HATH,08-03-1995
12,08-07-2024,Silver Medal,2,ORALBAY Nurbek,Male,Kazakhstan,KAZ,Kazakhstan,,,Boxing,Men's 80kg,HATH,06-11-2000
12,08-07-2024,Bronze Medal,3,YILDIZ KAHRAMAN Esra,Female,Türkiye,TUR,Türkiye,,,Boxing,Women's 57kg,HATH,07-04-1997
12,08-07-2024,Bronze Medal,3,PETECIO Nesthy,Female,Philippines,PHI,Philippines,,,Boxing,Women's 57kg,HATH,04-11-1992
12,08-07-2024,Gold Medal,1,WEARN Matt,Male,Australia,AUS,Australia,,,Sailing,Men's Dinghy,ATH,09-30-1995
12,08-07-2024,Silver Medal,2,KONTIDES Pavlos,Male,Cyprus,CYP,Cyprus,,,Sailing,Men's Dinghy,ATH,02-11-1990
12,08-07-2024,Bronze Medal,3,PESCHIERA Stefano,Male,Peru,PER,Peru,,,Sailing,Men's Dinghy,ATH,01-16-1995
12,08-07-2024,Gold Medal,1,BOUWMEESTER Marit,Female,Netherlands,NED,Netherlands,,,Sailing,Women's Dinghy,ATH,06-17-1988
12,08-07-2024,Silver Medal,2,RINDOM Anne-Marie,Female,Denmark,DEN,Denmark,,,Sailing,Women's Dinghy,ATH,06-14-1991
12,08-07-2024,Bronze Medal,3,HOEST Line Flem,Female,Norway,NOR,Norway,,,Sailing,Women's Dinghy,ATH,11-10-1995
12,08-07-2024,Gold Medal,1,PALMER Keegan,Male,Australia,AUS,Australia,,,Skateboarding,Men's Park,ATH,03-13-2003
12,08-07-2024,Silver Medal,2,SCHAAR Tom,Male,United States,USA,United States,,,Skateboarding,Men's Park,ATH,09-14-1999
12,08-07-2024,Bronze Medal,3,AKIO Augusto,Male,Brazil,BRA,Brazil,,,Skateboarding,Men's Park,ATH,12-12-2000
12,08-07-2024,Gold Medal,1,MIROSLAW Aleksandra,Female,Poland,POL,Poland,,,Sport Climbing,Women's Speed,ATH,02-02-1994
12,08-07-2024,Silver Medal,2,DENG Lijuan,Female,China,CHN,China,,,Sport Climbing,Women's Speed,ATH,05-12-2000
12,08-07-2024,Bronze Medal,3,KALUCKA Aleksandra,Female,Poland,POL,Poland,,,Sport Climbing,Women's Speed,ATH,12-25-2001
12,08-07-2024,Gold Medal,1,PARK Taejoon,Male,Korea,KOR,Korea,,,Taekwondo,Men -58kg,HATH,06-06-2004
12,08-07-2024,Silver Medal,2,MAGOMEDOV Gashim,Male,Azerbaijan,AZE,Azerbaijan,,,Taekwondo,Men -58kg,HATH,09-22-1999
12,08-07-2024,Bronze Medal,3,RAVET Cyrian,Male,France,FRA,France,,,Taekwondo,Men -58kg,HATH,09-05-2002
12,08-07-2024,Bronze Medal,3,JENDOUBI Mohamed Khalil,Male,Tunisia,TUN,Tunisia,,,Taekwondo,Men -58kg,HATH,06-01-2002
12,08-07-2024,Gold Medal,1,WONGPATTANAKIT Panipak,Female,Thailand,THA,Thailand,,,Taekwondo,Women -49kg,HATH,08-08-1997
12,08-07-2024,Silver Medal,2,GUO Qing,Female,China,CHN,China,,,Taekwondo,Women -49kg,HATH,05-16-2000
12,08-07-2024,Bronze Medal,3,NEMATZADEH Mobina,Female,IR Iran,IRI,IR Iran,,,Taekwondo,Women -49kg,HATH,05-17-2005
12,08-07-2024,Bronze Medal,3,STOJKOVIC Lena,Female,Croatia,CRO,Croatia,,,Taekwondo,Women -49kg,HATH,01-03-2002
12,08-07-2024,Gold Medal,1,LI Fabin,Male,China,CHN,China,,,Weightlifting,Men's 61kg,ATH,01-15-1993
12,08-07-2024,Silver Medal,2,SILACHAI Theerapong,Male,Thailand,THA,Thailand,,,Weightlifting,Men's 61kg,ATH,11-19-2003
12,08-07-2024,Bronze Medal,3,MORRIS Hampton,Male,United States,USA,United States,,,Weightlifting,Men's 61kg,ATH,02-17-2004
12,08-07-2024,Gold Medal,1,HOU Zhihui,Female,China,CHN,China,,,Weightlifting,Women's 49kg,ATH,03-18-1997
12,08-07-2024,Silver Medal,2,CAMBEI Mihaela Valentina,Female,Romania,ROU,Romania,,,Weightlifting,Women's 49kg,ATH,11-18-2002
12,08-07-2024,Bronze Medal,3,KHAMBAO Surodchana,Female,Thailand,THA,Thailand,,,Weightlifting,Women's 49kg,ATH,12-23-1999
12,08-07-2024,Gold Medal,1,KUSAKA Nao,Male,Japan,JPN,Japan,,,Wrestling,Men's Greco-Roman 77kg,HATH,11-28-2000
12,08-07-2024,Silver Medal,2,ZHADRAYEV Demeu,Male,Kazakhstan,KAZ,Kazakhstan,,,Wrestling,Men's Greco-Roman 77kg,HATH,11-02-1989
